Clave del capitulo;Partida Fracción;Clave Subpartida Fracción;Nombre;Fecha Inicio de Vigencia;Fecha Fin de Vigencia;Estatus activo
15;02;10;Sebo.;1/7/12;NULL;SI
28;52;10;De constitución química definida.;1/7/12;NULL;SI
21;02;10;Levaduras vivas.;1/11/11;NULL;SI
21;03;10;Salsa de soja (soya).;1/11/11;NULL;SI
21;04;10;"Preparaciones para sopas, potajes o caldos; sopas, potajes o caldos, preparados.";1/11/11;NULL;SI
21;06;10;Concentrados de proteínas y sustancias proteicas texturadas.;1/11/11;NULL;SI
22;01;10;Agua mineral y agua gaseada.;1/11/11;NULL;SI
22;02;10;Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro edulcorante o aromatizada.;1/11/11;NULL;SI
22;04;10;Vino espumoso.;1/11/11;NULL;SI
22;05;10;En recipientes con capacidad inferior o igual a 2 l.;1/11/11;NULL;SI
22;07;10;Alcohol etílico sin desnaturalizar con grado alcohólico volumétrico superior o igual al 80% vol.;1/11/11;NULL;SI
23;02;10;De maíz.;1/11/11;NULL;SI
23;03;10;Residuos de la industria del almidón y residuos similares.;1/11/11;NULL;SI
23;06;10;De semillas de algodón.;1/11/11;NULL;SI
23;09;10;Alimentos para perros o gatos, acondicionados para la venta al por menor.;1/11/11;NULL;SI
24;01;10;Tabaco sin desvenar o desnervar.;1/11/11;NULL;SI
24;02;10;Cigarros (puros) (incluso despuntados) y cigarritos (puritos), que contengan tabaco.;1/11/11;NULL;SI
24;03;10;Tabaco para fumar, incluso con sucedáneos de tabaco en cualquier proporción.;1/11/11;30/6/12;SI
25;04;10;En polvo o en escamas.;1/11/11;NULL;SI
25;05;10;Arenas silíceas y arenas cuarzosas.;1/11/11;NULL;SI
25;06;10;Cuarzo.;1/11/11;NULL;SI
25;10;10;Sin moler.;1/11/11;NULL;SI
25;11;10;Sulfato de bario natural (baritina).;1/11/11;NULL;SI
25;13;10;Piedra pómez.;1/11/11;NULL;SI
55;11;10;De fibras sintéticas discontinuas con un contenido de estas fibras superior o igual al 85% en peso.;1/11/11;NULL;SI
56;01;10;Compresas y tampones higiénicos, pañales para bebés y artículos higiénicos similares, de guata.;1/11/11;30/6/12;SI
56;04;10;Hilos y cuerdas de caucho revestidos de textiles.;1/11/11;NULL;SI
57;02;10;Alfombras llamadas “Kelim” o “Kilim”, “Schumacks” o “Soumak”, “Karamanie” y alfombras similares tejidas a mano.;1/11/11;NULL;SI
12;10;10;"Conos de lúpulo sin triturar ni moler ni en ""pellets"".";1/11/11;NULL;SI
14;01;10;Bambú.;1/11/11;NULL;SI
29;31;10;Tetrametilo de plomo o tetraetilo de plomo.;1/7/12;NULL;SI
74;18;10;"Artículos de uso doméstico y sus partes; esponjas, estropajos, guantes y artículos similares para fregar, lustrar o usos análogos.";1/7/12;NULL;SI
76;15;10;"Artículos de uso doméstico y sus partes; esponjas, estropajos, guantes y artículos similares para fregar, lustrar o usos análogos.";1/7/12;NULL;SI
87;14;10;De motocicletas (incluidos los ciclomotores).;1/7/12;NULL;SI
90;07;10;Cámaras.;1/7/12;NULL;SI
91;09;10;De accionamiento eléctrico.;1/7/12;NULL;SI
93;01;10;Piezas de artillería (por ejemplo: cañones, obuses y morteros).;1/7/12;NULL;SI
19;04;10;Productos a base de cereales obtenidos por inflado o tostado.;1/11/11;NULL;SI
19;05;10;"Pan crujiente llamado ""Knäckebrot"".";1/11/11;NULL;SI
20;03;10;Hongos del género Agaricus.;1/11/11;NULL;SI
53;01;10;Lino en bruto o enriado.;1/11/11;NULL;SI
53;02;10;Cáñamo en bruto o enriado.;1/11/11;NULL;SI
53;03;10;Yute y demás fibras textiles del líber, en bruto o enriados.;1/11/11;NULL;SI
53;06;10;Sencillos.;1/11/11;NULL;SI
53;07;10;Sencillos.;1/11/11;NULL;SI
53;08;10;Hilados de coco.;1/11/11;NULL;SI
53;10;10;Crudos.;1/11/11;NULL;SI
54;07;10;Tejidos fabricados con hilados de alta tenacidad de nailon o demás poliamidas o de poliésteres.;1/11/11;NULL;SI
54;08;10;Tejidos fabricados con hilados de alta tenacidad de rayón viscosa.;1/11/11;NULL;SI
55;01;10;De nailon o demás poliamidas.;1/11/11;NULL;SI
55;04;10;De rayón viscosa.;1/11/11;NULL;SI
55;05;10;De fibras sintéticas.;1/11/11;NULL;SI
55;06;10;De nailon o demás poliamidas.;1/11/11;NULL;SI
84;70;10;Calculadoras electrónicas que puedan funcionar sin fuente de energía eléctrica exterior y máquinas de bolsillo registradoras, reproductoras y visualizadoras de datos, con función de cálculo.;1/11/11;NULL;SI
84;72;10;Copiadoras, incluidos los mimeógrafos.;1/11/11;NULL;SI
84;73;10;Partes y accesorios de máquinas de la partida 84.69.;1/11/11;NULL;SI
84;74;10;Máquinas y aparatos de clasificar, cribar, separar o lavar.;1/11/11;NULL;SI
84;75;10;Máquinas para montar lámparas, tubos o válvulas eléctricos o electrónicos o lámparas de destello, que tengan envoltura de vidrio.;1/11/11;NULL;SI
84;77;10;Máquinas de moldear por inyección.;1/11/11;NULL;SI
84;80;10;Cajas de fundición.;1/11/11;NULL;SI
84;83;10;Árboles de transmisión (incluidos los de levas y los cigüeñales) y manivelas.;1/11/11;NULL;SI
84;84;10;Juntas metaloplásticas.;1/11/11;NULL;SI
84;86;10;"Máquinas y aparatos para la fabricación de semiconductores en forma de monocristales periformes u obleas (""wafers"").";1/11/11;NULL;SI
96;01;10;Marfil trabajado y sus manufacturas.;1/11/11;NULL;SI
96;03;10;Escobas y escobillas de ramitas u otra materia vegetal atada en haces, incluso con mango.;1/11/11;NULL;SI
96;06;10;Botones de presión y sus partes.;1/11/11;NULL;SI
96;08;10;Bolígrafos.;1/11/11;NULL;SI
96;09;10;Lápices.;1/11/11;NULL;SI
96;12;10;Cintas.;1/11/11;NULL;SI
96;13;10;Encendedores de gas no recargables, de bolsillo.;1/11/11;NULL;SI
96;16;10;Pulverizadores de tocador, sus monturas y cabezas de monturas.;1/11/11;NULL;SI
97;01;10;Pinturas y dibujos.;1/11/11;NULL;SI
84;35;10;Máquinas y aparatos.;1/11/11;NULL;SI
84;39;10;Máquinas y aparatos para la fabricación de pasta de materias fibrosas celulósicas.;1/11/11;NULL;SI
84;40;10;Máquinas y aparatos.;1/11/11;NULL;SI
90;24;10;Máquinas y aparatos para ensayos de metal.;1/11/11;NULL;SI
25;29;10;Feldespato.;1/11/11;NULL;SI
25;30;10;Vermiculita, perlita y cloritas, sin dilatar.;1/11/11;NULL;SI
26;12;10;Minerales de uranio y sus concentrados.;1/11/11;NULL;SI
26;13;10;Tostados.;1/11/11;NULL;SI
26;16;10;Minerales de plata y sus concentrados.;1/11/11;NULL;SI
26;21;10;Cenizas y residuos procedentes de la incineración de desechos y desperdicios municipales.;1/11/11;NULL;SI
27;07;10;Benzol (benceno).;1/11/11;NULL;SI
27;08;10;Brea.;1/11/11;NULL;SI
27;12;10;Vaselina.;1/11/11;NULL;SI
27;14;10;Pizarras y arenas bituminosas.;1/11/11;NULL;SI
57;03;10;De lana o pelo fino.;1/11/11;NULL;SI
57;04;10;De superficie inferior o igual a 0.3 m².;1/11/11;NULL;SI
58;01;10;De lana o pelo fino.;1/11/11;NULL;SI
58;04;10;Tul, tul-bobinot y tejidos de mallas anudadas.;1/11/11;NULL;SI
58;06;10;Cintas de terciopelo, de felpa, de tejidos de chenilla o de tejidos con bucles del tipo toalla.;1/11/11;NULL;SI
58;07;10;Tejidos.;1/11/11;NULL;SI
58;08;10;Trenzas en pieza.;1/11/11;NULL;SI
59;02;10;De nailon o demás poliamidas.;1/11/11;NULL;SI
59;03;10;Con poli(cloruro de vinilo).;1/11/11;NULL;SI
59;06;10;Cintas adhesivas de anchura inferior o igual a 20 cm.;1/11/11;NULL;SI
93;03;10;Armas de avancarga.;1/11/11;NULL;SI
94;02;10;Sillones de dentista, de peluquería y sillones similares, y sus partes.;1/11/11;NULL;SI
94;03;10;Muebles de metal de los tipos utilizados en oficinas.;1/11/11;NULL;SI
95;07;10;Cañas de pescar.;1/11/11;NULL;SI
15;17;10;Margarina, excepto la margarina líquida.;1/11/11;NULL;SI
15;21;10;Ceras vegetales.;1/11/11;NULL;SI
16;02;10;Preparaciones homogeneizadas.;1/11/11;NULL;SI
16;05;10;Cangrejos (excepto macruros).;1/11/11;NULL;SI
17;03;10;Melaza de caña.;1/11/11;NULL;SI
17;04;10;Chicles y demás gomas de mascar, incluso recubiertos de azúcar.;1/11/11;NULL;SI
18;03;10;Sin desgrasar.;1/11/11;NULL;SI
18;06;10;Cacao en polvo con adición de azúcar u otro edulcorante.;1/11/11;NULL;SI
19;01;10;Preparaciones para la alimentación infantil acondicionadas para la venta al por menor.;1/11/11;NULL;SI
48;16;10;S/N;1/11/11;NULL;SI
50;03;10;S/N;1/11/11;NULL;SI
53;04;10;S/N;1/11/11;NULL;SI
54;02;10;S/N;1/11/11;NULL;SI
54;04;10;S/N;1/11/11;NULL;SI
54;05;10;S/N;1/11/11;NULL;SI
54;06;10;S/N;1/11/11;NULL;SI
55;03;10;S/N;1/11/11;NULL;SI
56;07;10;S/N;1/11/11;NULL;SI
58;03;10;S/N;1/11/11;NULL;SI
60;05;10;S/N;1/11/11;NULL;SI
61;01;10;S/N;1/11/11;NULL;SI
61;11;10;S/N;1/11/11;NULL;SI
61;14;10;S/N;1/11/11;NULL;SI
62;05;10;S/N;1/11/11;NULL;SI
62;09;10;S/N;1/11/11;NULL;SI
62;13;10;S/N;1/11/11;NULL;SI
66;03;10;S/N;1/11/11;NULL;SI
68;11;10;S/N;1/11/11;NULL;SI
52;07;10;Con un contenido de algodón superior o igual al 85% en peso.;1/11/11;NULL;SI
12;14;10;"Harina y ""pellets"" de alfalfa.";1/11/11;NULL;SI
84;46;10;Para tejidos de anchura inferior o igual a 30 cm.;1/11/11;NULL;SI
84;57;10;Centros de mecanizado.;1/11/11;NULL;SI
25;17;10;Cantos, grava, piedras machacadas, de los tipos generalmente utilizados para hacer hormigón, o para firmes de carreteras, vías férreas u otros balastos, guijarros y pedernal, incluso tratados térmicamente.;1/11/11;NULL;SI
25;18;10;"Dolomita sin calcinar ni sinterizar, llamada ""cruda"".";1/11/11;NULL;SI
25;19;10;Carbonato de magnesio natural (magnesita).;1/11/11;NULL;SI
25;20;10;"Yeso natural; anhidrita.";1/11/11;NULL;SI
25;22;10;Cal viva.;1/11/11;NULL;SI
25;23;10;"Cementos sin pulverizar (""clinker"").";1/11/11;NULL;SI
25;24;10;Crocidolita.;1/11/11;NULL;SI
25;25;10;"Mica en bruto o exfoliada en hojas o en laminillas irregulares (""splittings"").";1/11/11;NULL;SI
25;26;10;Sin triturar ni pulverizar.;1/11/11;NULL;SI
25;28;10;Boratos de sodio naturales y sus concentrados (incluso calcinados).;1/11/11;30/6/12;SI
28;12;10;Cloruros y oxicloruros.;1/11/11;NULL;SI
28;13;10;Disulfuro de carbono.;1/11/11;NULL;SI
28;14;10;Amoníaco anhidro.;1/11/11;NULL;SI
28;16;10;Hidróxido y peróxido de magnesio.;1/11/11;NULL;SI
28;18;10;Corindón artificial, aunque no sea de constitución química definida.;1/11/11;NULL;SI
28;19;10;Trióxido de cromo.;1/11/11;NULL;SI
28;24;10;Monóxido de plomo (litargirio, masicote).;1/11/11;NULL;SI
28;27;10;Cloruro de amonio.;1/11/11;NULL;SI
28;30;10;Sulfuros de sodio.;1/11/11;NULL;SI
28;31;10;De sodio.;1/11/11;NULL;SI
28;34;10;Nitritos.;1/11/11;NULL;SI
28;35;10;Fosfinatos (hipofosfitos) y fosfonatos (fosfitos).;1/11/11;NULL;SI
28;43;10;Metal precioso en estado coloidal.;1/11/11;NULL;SI
28;44;10;"Uranio natural y sus compuestos; aleaciones, dispersiones (incluido el cermet), productos cerámicos y mezclas, que contengan uranio natural o compuestos de uranio natural.";1/11/11;NULL;SI
03;04;10;S/N;1/11/11;NULL;SI
06;03;10;S/N;1/11/11;NULL;SI
07;09;10;S/N;1/11/11;NULL;SI
09;06;10;S/N;1/11/11;NULL;SI
12;11;10;S/N;1/11/11;NULL;SI
12;12;10;S/N;1/11/11;NULL;SI
13;01;10;S/N;1/11/11;NULL;SI
14;04;10;S/N;1/11/11;NULL;SI
28;36;10;S/N;1/11/11;NULL;SI
28;41;10;S/N;1/11/11;NULL;SI
29;08;10;S/N;1/11/11;NULL;SI
29;20;10;S/N;1/11/11;NULL;SI
29;30;10;S/N;1/11/11;NULL;SI
29;36;10;S/N;1/11/11;NULL;SI
30;01;10;S/N;1/11/11;NULL;SI
31;04;10;S/N;1/11/11;NULL;SI
34;04;10;S/N;1/11/11;NULL;SI
38;08;10;S/N;1/11/11;NULL;SI
41;03;10;S/N;1/11/11;NULL;SI
42;06;10;S/N;1/11/11;NULL;SI
46;02;10;S/N;1/11/11;NULL;SI
48;09;10;S/N;1/11/11;NULL;SI
84;51;10;Máquinas para limpieza en seco.;1/11/11;NULL;SI
84;52;10;Máquinas de coser domésticas.;1/11/11;NULL;SI
84;53;10;Máquinas y aparatos para la preparación, curtido o trabajo de cuero o piel.;1/11/11;NULL;SI
84;54;10;Convertidores.;1/11/11;NULL;SI
84;55;10;Laminadores de tubos.;1/11/11;NULL;SI
84;56;10;Que operen mediante láser u otros haces de luz o de fotones.;1/11/11;NULL;SI
84;59;10;Unidades de mecanizado de correderas.;1/11/11;NULL;SI
84;62;10;Máquinas (incluidas las prensas) de forjar o estampar, martillos pilón y otras máquinas de martillar.;1/11/11;NULL;SI
84;63;10;Bancos de estirar barras, tubos, perfiles, alambres o similares.;1/11/11;NULL;SI
84;66;10;Portaútiles y dispositivos de roscar de apertura automática.;1/11/11;NULL;SI
84;68;10;Sopletes manuales.;1/11/11;NULL;SI
91;11;10;Cajas de metal precioso o chapado de metal precioso (plaqué).;1/11/11;NULL;SI
91;13;10;De metal precioso o chapado de metal precioso (plaqué).;1/11/11;NULL;SI
91;14;10;Muelles (resortes), incluidas las espirales.;1/11/11;NULL;SI
92;01;10;Pianos verticales.;1/11/11;NULL;SI
92;02;10;De arco.;1/11/11;NULL;SI
92;05;10;"Instrumentos llamados ""metales"".";1/11/11;NULL;SI
92;07;10;Instrumentos de teclado, excepto los acordeones.;1/11/11;NULL;SI
92;08;10;Cajas de música.;1/11/11;NULL;SI
85;33;10;Resistencias fijas de carbono, aglomeradas o de capa.;1/11/11;NULL;SI
85;37;10;Para una tensión inferior o igual a 1,000 V.;1/11/11;NULL;SI
85;38;10;Cuadros, paneles, consolas, armarios y demás soportes de la partida 85.37, sin sus aparatos.;1/11/11;NULL;SI
85;39;10;"Faros o unidades ""sellados"".";1/11/11;NULL;SI
85;41;10;Diodos, excepto los fotodiodos y los diodos emisores de luz.;1/11/11;NULL;SI
84;64;10;Máquinas de aserrar.;1/11/11;NULL;SI
84;65;10;Máquinas que efectúen distintas operaciones de mecanizado sin cambio de útil entre dichas operaciones.;1/11/11;NULL;SI
93;05;10;De revólveres o pistolas.;1/11/11;NULL;SI
94;01;10;Asientos de los tipos utilizados en aeronaves.;1/11/11;NULL;SI
94;04;10;Somieres.;1/11/11;NULL;SI
94;05;10;Lámparas y demás aparatos eléctricos de alumbrado, para colgar o fijar al techo o a la pared, excepto los de los tipos utilizados para el alumbrado de espacios o vías públicos.;1/11/11;NULL;SI
95;04;10;Videojuegos de los tipos utilizados con receptor de televisión.;1/11/11;30/6/12;SI
95;05;10;Artículos para fiestas de Navidad.;1/11/11;NULL;SI
95;08;10;Circos y zoológicos ambulantes.;1/11/11;NULL;SI
15;16;10;Grasas y aceites, animales, y sus fracciones.;1/11/11;NULL;SI
20;01;10;Pepinos y pepinillos.;1/11/11;NULL;SI
20;02;10;Tomates enteros o en trozos.;1/11/11;NULL;SI
20;04;10;Papas (patatas).;1/11/11;NULL;SI
20;05;10;Hortalizas homogeneizadas.;1/11/11;NULL;SI
28;01;10;Cloro.;1/11/11;NULL;SI
28;04;10;Hidrógeno.;1/11/11;NULL;SI
28;06;10;Cloruro de hidrógeno (ácido clorhídrico).;1/11/11;NULL;SI
28;09;10;Pentóxido de difósforo.;1/11/11;NULL;SI
85;16;10;Calentadores eléctricos de agua de calentamiento instantáneo o acumulación y calentadores eléctricos de inmersión.;1/11/11;NULL;SI
90;31;10;Máquinas para equilibrar piezas mecánicas.;1/11/11;NULL;SI
91;06;10;"Registradores de asistencia; registradores fechadores y registradores contadores.";1/11/11;NULL;SI
12;05;10;Semillas de nabo (nabina) o de colza con bajo contenido de ácido erúcico.;1/11/11;NULL;SI
68;13;10;S/N;1/11/11;NULL;SI
72;29;10;S/N;1/11/11;NULL;SI
73;04;10;S/N;1/11/11;NULL;SI
73;06;10;S/N;1/11/11;NULL;SI
73;19;10;S/N;1/11/11;NULL;SI
74;01;10;S/N;1/11/11;NULL;SI
84;42;10;S/N;1/11/11;NULL;SI
84;71;10;S/N;1/11/11;NULL;SI
84;85;10;S/N;1/11/11;NULL;SI
85;09;10;S/N;1/11/11;NULL;SI
85;19;10;S/N;1/11/11;NULL;SI
85;20;10;S/N;1/11/11;NULL;SI
85;24;10;S/N;1/11/11;NULL;SI
85;25;10;S/N;1/11/11;NULL;SI
85;42;10;S/N;1/11/11;NULL;SI
88;01;10;S/N;1/11/11;NULL;SI
92;04;10;S/N;1/11/11;NULL;SI
92;09;10;S/N;1/11/11;NULL;SI
93;06;10;S/N;1/11/11;NULL;SI
95;02;10;S/N;1/11/11;NULL;SI
95;03;10;S/N;1/11/11;NULL;SI
84;87;10;Hélices para barcos y sus paletas.;1/11/11;NULL;SI
85;01;10;Motores de potencia de salida inferior o igual a 37.5 W.;1/11/11;NULL;SI
85;04;10;Balastos (reactancias) para lámparas o tubos de descarga.;1/11/11;NULL;SI
85;06;10;De dióxido de manganeso.;1/11/11;NULL;SI
85;11;10;Bujías de encendido.;1/11/11;NULL;SI
85;12;10;Aparatos de alumbrado o señalización visual de los tipos utilizados en bicicletas.;1/11/11;NULL;SI
45;04;10;"Bloques, placas, hojas y tiras; baldosas y revestimientos similares de pared, de cualquier forma; cilindros macizos, incluidos los discos.";1/11/11;NULL;SI
83;09;10;Tapas corona.;1/11/11;NULL;SI
84;06;10;Turbinas para la propulsión de barcos.;1/11/11;NULL;SI
40;11;10;De los tipos utilizados en automóviles de turismo (incluidos los del tipo familiar (“break” o “station wagon”) y los de carreras).;1/11/11;NULL;SI
40;13;10;De los tipos utilizados en automóviles de turismo (incluidos los del tipo familiar (“break” o “station wagon”) y los de carreras), en autobuses o camiones.;1/11/11;NULL;SI
40;14;10;Preservativos.;1/11/11;NULL;SI
40;16;10;De caucho celular.;1/11/11;NULL;SI
41;02;10;Con lana.;1/11/11;NULL;SI
41;05;10;"En estado húmedo (incluido el ""wet-blue"").";1/11/11;NULL;SI
41;13;10;De caprino.;1/11/11;NULL;SI
41;14;10;Cueros y pieles agamuzados (incluido el agamuzado combinado al aceite).;1/11/11;NULL;SI
41;15;10;Cuero regenerado a base de cuero o fibras de cuero, en placas, hojas o tiras, incluso enrolladas.;1/11/11;NULL;SI
43;01;10;De visón, enteras, incluso sin la cabeza, cola o patas.;1/11/11;NULL;SI
76;12;10;Envases tubulares flexibles.;1/11/11;NULL;SI
76;14;10;Con alma de acero.;1/11/11;NULL;SI
76;16;10;Puntas, clavos, grapas apuntadas, tornillos, pernos, tuercas, escarpias roscadas, remaches, pasadores, clavijas, chavetas, arandelas y artículos similares.;1/11/11;NULL;SI
